review_id,employee_id,review_type,evaluation_period_start,evaluation_period_end,self_evaluation_timestamp,self_rating,self_comment,manager_evaluation_timestamp,manager_rating,manager_comment,rating_gap,evaluation_status
CR01089,EMP103,수시 평가,2021-01-16,2021-03-06,2021-03-12 12:20:00,S,"문서화 강화로 협업 효율성 증대하며 팀워크를 강화했고, 분기 목표 96% 달성하는 성과를 냈습니다. 향후 리더 포지션에 도전하고 싶습니다.",2021-03-15 12:18:00,S,기대를 훨씬 상회하는 성과입니다. 복잡한 프로젝트를 단독으로 이끔. 회사의 미래를 책임질 인재입니다.,0,완료
CR01090,EMP103,프로젝트 종료 평가,2020-12-04,2021-02-12,2021-02-15 15:39:00,B,"팀 내 갈등 조정에 기여하며 팀워크를 강화했고, 프로젝트 일정 대비 10일 조기 완료하는 성과를 냈습니다. 향후 전문가 트랙에 도전하고 싶습니다.",2021-02-25 09:15:00,B,"주어진 역할 완수했으나, 능동적인 문제 해결이 필요합니다. 다음 평가에서는 역량 향상 노력 기대.",0,완료
CR01091,EMP103,수시 평가,2022-03-22,2022-05-22,2022-05-28 11:09:00,B,"프로젝트 관리 역량을 새롭게 습득하고, 주요 마일스톤 7건 완료하며 기대 이상의 결과를 냈다고 자평합니다. 팀 내 의견 조율에 기여하는 과정도 개인 성장에 도움이 되었습니다.",2022-05-30 16:46:00,B,기본 목표는 달성했으나 주도성 부족한 부분이 있습니다. 협업 스킬 개발 권장.,0,완료
CR01092,EMP103,분기 평가,2022-10-25,2022-12-16,2022-12-23 13:01:00,S,매출 12% 향상한 것이 주요 성과입니다. 특히 프로세스 혁신안 제안 및 적용한 점이 의미 있었습니다.,2023-01-01 18:33:00,S,"목표를 149% 초과 달성하는 탁월한 성과를 보였습니다. 팀 성과를 이끄는 핵심 역할 수행했으며, 차세대 리더로 육성 필요.",0,완료
CR01093,EMP104,수시 평가,2023-09-04,2023-11-10,2023-11-11 11:16:00,B,이번 평가 기간의 핵심 성과는 중요 deliverable 4건 완료입니다. 또한 비용 절감 아이디어 실행했습니다.,2023-11-18 14:24:00,B,기본 목표는 달성했으나 주도성 부족한 부분이 있습니다. 기술 역량 강화 교육 권장.,0,완료
CR01094,EMP104,프로젝트 종료 평가,2025-02-02,2025-05-13,2025-05-17 11:49:00,S,혁신 과제 일정 대비 16일 조기 완료한 것이 주요 성과입니다. 특히 어려운 기술 이슈를 독자적으로 해결한 점이 의미 있었습니다.,2025-05-20 14:54:00,A,팀 목표 달성에 기여하는 우수한 성과. 역량 확장 기회 제공 예정.,1,완료
CR01095,EMP104,수시 평가,2024-07-16,2024-11-13,2024-11-16 17:29:00,S,"팀 내 의견 조율에 기여하며 팀워크를 강화했고, 매출 31% 향상하는 성과를 냈습니다. 향후 혁신 프로젝트 리딩에 도전하고 싶습니다.",2024-11-25 10:58:00,A,"전반적으로 만족스러운 성과입니다. 기술적 깊이에서 강점을 보였으나, 타 팀 협업 강화 시 S등급 기대.",1,완료
CR01096,EMP104,목표 달성 평가,2024-03-01,2024-04-24,2024-04-27 09:20:00,S,이번 평가 기간의 핵심 성과는 프로젝트 일정 대비 9일 조기 완료입니다. 또한 비용 절감 아이디어 실행했습니다.,2024-05-01 09:33:00,A,"전반적으로 만족스러운 성과입니다. 문제 해결 능력에서 강점을 보였으나, 전략적 사고 강화 시 S등급 기대.",1,완료
CR01097,EMP105,목표 달성 평가,2020-09-05,2020-12-16,2020-12-18 10:43:00,B,"해당 기간 동안 혁신 과제 일정 대비 18일 조기 완료하였습니다. 사내 세미나 발표으로 지식 공유하며 전문성을 높였고, 커뮤니케이션 개선로 협업 효율성 증대하였습니다.",2020-12-20 10:58:00,B,"주어진 역할 완수했으나, 창의적인 접근이 필요합니다. 다음 평가에서는 역량 향상 노력 기대.",0,완료
CR01098,EMP105,프로젝트 종료 평가,2020-09-06,2020-10-21,2020-10-24 18:05:00,A,주요 마일스톤 3건 완료한 것이 주요 성과입니다. 특히 이해관계자 기대를 초과 충족한 점이 의미 있었습니다.,2020-10-26 12:42:00,A,"전반적으로 만족스러운 성과입니다. 리더십 발휘에서 강점을 보였으나, 전략적 사고 강화 시 S등급 기대.",0,완료
CR01099,EMP105,목표 달성 평가,2020-05-29,2020-09-15,2020-09-16 14:30:00,A,업무 개선안 일정 대비 5일 조기 완료한 것이 주요 성과입니다. 특히 프로세스 혁신안 제안 및 적용한 점이 의미 있었습니다.,2020-09-22 17:34:00,B,"맡은 업무는 수행했으나, 창의적인 접근이 필요합니다. 다음 평가에서는 도전적 목표 설정 기대.",1,완료
CR01100,EMP105,목표 달성 평가,2019-03-15,2019-06-26,2019-07-02 18:22:00,S,이번 평가 기간의 핵심 성과는 업무 개선안 일정 대비 7일 조기 완료입니다. 또한 신규 도구 도입으로 품질 향상했습니다.,2019-07-11 17:01:00,A,이해관계자 기대 부응하는 우수한 성과. 보다 도전적인 과제 부여 검토.,1,완료
CR01101,EMP105,분기 평가,2020-06-30,2020-07-31,2020-08-04 15:27:00,B,프로젝트 일정 대비 5일 조기 완료한 것이 주요 성과입니다. 특히 프로세스 혁신안 제안 및 적용한 점이 의미 있었습니다.,2020-08-10 14:04:00,B,평균적인 성과입니다. 기술적 역량 보완 필요. 1:1 코칭 진행하겠습니다.,0,완료
CR01102,EMP105,프로젝트 종료 평가,2020-07-17,2020-08-30,2020-08-31 12:08:00,A,이번 평가 기간의 핵심 성과는 핵심 KPI 6건 완료입니다. 또한 비용 절감 아이디어 실행했습니다.,2020-09-02 18:21:00,B,기본 목표는 달성했으나 주도성 부족한 부분이 있습니다. 기술 역량 강화 교육 권장.,1,완료
CR01103,EMP105,목표 달성 평가,2019-07-15,2019-08-23,2019-08-26 13:43:00,S,"품질 개선 방안 제안 및 실행하고, 분기 목표 121% 달성하며 기대 이상의 결과를 냈다고 자평합니다. 팀 내 의견 조율에 기여하는 과정도 개인 성장에 도움이 되었습니다.",2019-09-04 12:03:00,A,"목표 101% 달성으로 우수한 성과를 보였습니다. 안정적인 프로젝트 수행가 돋보였으며, 다음 단계 역할 준비 필요.",1,완료
CR01104,EMP105,수시 평가,2019-02-08,2019-05-03,2019-05-07 16:55:00,A,"팀 내 의견 조율에 기여하며 팀워크를 강화했고, 중요 deliverable 5건 완료하는 성과를 냈습니다. 향후 전문가 트랙에 도전하고 싶습니다.",2019-05-14 13:34:00,A,일정 내 품질 기준 충족하는 우수한 성과. 역량 확장 기회 제공 예정.,0,완료
CR01105,EMP105,목표 달성 평가,2021-06-11,2021-08-19,2021-08-23 14:38:00,S,이번 평가 기간의 핵심 성과는 혁신 과제 일정 대비 6일 조기 완료입니다. 또한 신규 도구 도입으로 품질 향상했습니다.,2021-08-30 10:01:00,A,"전반적으로 만족스러운 성과입니다. 문제 해결 능력에서 강점을 보였으나, 이니셔티브 발휘 강화 시 S등급 기대.",1,완료
CR01106,EMP105,분기 평가,2020-06-11,2020-08-20,2020-08-26 15:27:00,B,"해당 기간 동안 주요 마일스톤 7건 완료하였습니다. 실무 프로젝트를 통해 전문성 강화하며 전문성을 높였고, 타 부서와 7회 이상 협업 프로젝트 수행하였습니다.",2020-08-29 14:23:00,B,"기본 책임 이행했으나, 보다 적극적인 태도이 필요합니다. 다음 평가에서는 역량 향상 노력 기대.",0,완료
CR01107,EMP105,수시 평가,2020-09-30,2020-12-06,2020-12-09 12:25:00,B,업무 개선안 일정 대비 6일 조기 완료한 것이 주요 성과입니다. 특히 어려운 기술 이슈를 독자적으로 해결한 점이 의미 있었습니다.,2020-12-18 12:05:00,C,성과가 기대 수준 이하입니다. 즉시 개선 조치 필요. 차기 평가에서 명확한 개선 확인 필요.,1,완료
CR01108,EMP105,분기 평가,2020-10-08,2021-01-16,2021-01-20 14:43:00,A,"AI/ML 역량을 새롭게 습득하고, 분기 목표 131% 달성하며 기대 이상의 결과를 냈다고 자평합니다. 팀 내 문제 해결에 기여하는 과정도 개인 성장에 도움이 되었습니다.",2021-01-22 11:21:00,A,"목표 103% 달성으로 우수한 성과를 보였습니다. 적극적인 협업 태도가 돋보였으며, 전문가로서 입지 확고.",0,완료
CR01109,EMP106,목표 달성 평가,2017-10-15,2017-12-16,2017-12-18 09:05:00,B,이번 평가 기간의 핵심 성과는 중요 deliverable 7건 완료입니다. 또한 고객 만족도 점수 상승에 기여했습니다.,2017-12-27 17:58:00,B,기본 목표는 달성했으나 주도성 부족한 부분이 있습니다. 기술 역량 강화 교육 권장.,0,완료
CR01110,EMP106,수시 평가,2017-05-25,2017-06-24,2017-06-29 17:37:00,S,"후배 멘토링으로 지식 공유하고, 핵심 KPI 8건 완료하며 기대 이상의 결과를 냈다고 자평합니다. 팀 내 문제 해결에 기여하는 과정도 개인 성장에 도움이 되었습니다.",2017-07-04 15:01:00,A,"전반적으로 만족스러운 성과입니다. 커뮤니케이션 역량에서 강점을 보였으나, 더 큰 그림을 보는 시각 강화 시 S등급 기대.",1,완료
CR01111,EMP106,수시 평가,2016-05-20,2016-08-02,2016-08-05 10:39:00,S,"프로젝트 팀원 3명 지원하며 팀워크를 강화했고, 업무 개선안 일정 대비 14일 조기 완료하는 성과를 냈습니다. 향후 리더 포지션에 도전하고 싶습니다.",2016-08-11 18:00:00,S,기대를 훨씬 상회하는 성과입니다. 팀 전체 생산성 향상에 기여. 회사의 미래를 책임질 인재입니다.,0,완료
CR01112,EMP106,수시 평가,2016-11-28,2017-03-01,2017-03-04 12:56:00,B,"정기 미팅 주도로 협업 효율성 증대하며 팀워크를 강화했고, 분기 목표 121% 달성하는 성과를 냈습니다. 향후 리더 포지션에 도전하고 싶습니다.",2017-03-13 17:48:00,B,기본 목표는 달성했으나 품질 기준 일부 미달한 부분이 있습니다. 시간 관리 능력 향상 권장.,0,완료
CR01113,EMP106,프로젝트 종료 평가,2017-09-27,2017-12-27,2018-01-01 11:25:00,A,"사내 교육를 통해 전문성 강화하고, 분기 목표 120% 달성하며 기대 이상의 결과를 냈다고 자평합니다. 타 부서와 10회 이상 협업 프로젝트 수행하는 과정도 개인 성장에 도움이 되었습니다.",2018-01-06 14:05:00,B,"기본 책임 이행했으나, 보다 적극적인 태도이 필요합니다. 다음 평가에서는 성과 제고 기대.",1,완료
CR01114,EMP106,분기 평가,2017-04-07,2017-07-04,2017-07-05 17:18:00,A,분기 목표 96% 달성한 것이 주요 성과입니다. 특히 팀 전체 생산성 향상에 기여한 점이 의미 있었습니다.,2017-07-07 18:27:00,A,"목표 107% 달성으로 우수한 성과를 보였습니다. 기술적 전문성가 돋보였으며, 전문가로서 입지 확고.",0,완료
CR01115,EMP106,프로젝트 종료 평가,2018-12-15,2019-03-28,2019-04-03 13:31:00,A,"타 팀 동료 4명 지원하며 팀워크를 강화했고, 프로젝트 일정 대비 17일 조기 완료하는 성과를 냈습니다. 향후 리더 포지션에 도전하고 싶습니다.",2019-04-12 17:13:00,A,"전반적으로 만족스러운 성과입니다. 커뮤니케이션 역량에서 강점을 보였으나, 타 팀 협업 강화 시 S등급 기대.",0,완료
CR01116,EMP106,목표 달성 평가,2017-02-11,2017-03-20,2017-03-25 09:54:00,B,"신규 입사자 4명 지원하며 팀워크를 강화했고, 핵심 KPI 7건 완료하는 성과를 냈습니다. 향후 혁신 프로젝트 리딩에 도전하고 싶습니다.",2017-03-30 09:33:00,B,기본 목표는 달성했으나 품질 기준 일부 미달한 부분이 있습니다. 시간 관리 능력 향상 권장.,0,완료
CR01117,EMP106,목표 달성 평가,2018-04-15,2018-05-23,2018-05-28 17:52:00,S,"해당 기간 동안 생산성 19% 향상하였습니다. 실무 프로젝트를 통해 전문성 강화하며 전문성을 높였고, 팀 내 문제 해결에 기여하였습니다.",2018-05-31 18:44:00,S,뛰어난 기술력으로 프로젝트를 성공으로 이끌었습니다. 경쟁사 스카우트 우려로 평가됩니다.,0,완료
CR01118,EMP106,목표 달성 평가,2016-07-20,2016-10-14,2016-10-20 14:57:00,A,핵심 KPI 6건 완료한 것이 주요 성과입니다. 특히 어려운 기술 이슈를 독자적으로 해결한 점이 의미 있었습니다.,2016-10-26 18:42:00,A,안정적 결과물 산출하는 우수한 성과. 보다 도전적인 과제 부여 검토.,0,완료
CR01119,EMP106,목표 달성 평가,2017-07-11,2017-09-02,2017-09-05 10:07:00,B,이번 평가 기간의 핵심 성과는 주요 마일스톤 3건 완료입니다. 또한 업무 효율화로 팀 전체 시간 20% 절감했습니다.,2017-09-09 12:36:00,B,"맡은 업무는 수행했으나, 선제적 대응이 필요합니다. 다음 평가에서는 자기주도적 개선 기대.",0,완료
CR01120,EMP106,목표 달성 평가,2017-05-17,2017-09-12,2017-09-17 14:28:00,S,"크로스 팀으로 9회 이상 협업 프로젝트 수행하며 팀워크를 강화했고, 프로젝트 일정 대비 7일 조기 완료하는 성과를 냈습니다. 향후 전문가 트랙에 도전하고 싶습니다.",2017-09-24 10:21:00,S,"목표를 130% 초과 달성하는 탁월한 성과를 보였습니다. 기술적 난제를 혁신적으로 해결했으며, 보상 상향 조정 필요.",0,완료
CR01121,EMP107,수시 평가,2023-04-12,2023-08-04,2023-08-09 18:49:00,A,"문서화 강화로 협업 효율성 증대하며 팀워크를 강화했고, 중요 deliverable 3건 완료하는 성과를 냈습니다. 향후 전문가 트랙에 도전하고 싶습니다.",2023-08-19 16:26:00,A,이해관계자 기대 부응하는 우수한 성과. 승진 검토 대상.,0,완료
CR01122,EMP107,목표 달성 평가,2022-08-09,2022-12-04,2022-12-10 18:55:00,B,"신기술 도입 방안 제안 및 실행하고, 혁신 과제 일정 대비 7일 조기 완료하며 기대 이상의 결과를 냈다고 자평합니다. 프로젝트 팀원 2명 지원하는 과정도 개인 성장에 도움이 되었습니다.",2022-12-17 11:47:00,B,평균적인 성과입니다. 시야 확대 필요. 교육 기회 제공하겠습니다.,0,완료
CR01123,EMP107,수시 평가,2021-09-18,2021-10-20,2021-10-21 09:58:00,S,중요 deliverable 8건 완료한 것이 주요 성과입니다. 특히 팀 전체 생산성 향상에 기여한 점이 의미 있었습니다.,2021-10-25 17:58:00,S,탁월한 리더십으로 프로젝트를 성공으로 이끌었습니다. 반드시 유지해야 할 인재로 평가됩니다.,0,완료
CR01124,EMP107,목표 달성 평가,2022-03-18,2022-07-08,2022-07-09 09:38:00,A,이번 평가 기간의 핵심 성과는 업무 개선안 일정 대비 8일 조기 완료입니다. 또한 신규 도구 도입으로 품질 향상했습니다.,2022-07-18 11:55:00,B,평균적인 성과입니다. 커뮤니케이션 강화 필요. 1:1 코칭 진행하겠습니다.,1,완료
CR01125,EMP107,분기 평가,2022-09-24,2022-12-05,2022-12-06 10:17:00,B,"해당 기간 동안 혁신 과제 일정 대비 8일 조기 완료하였습니다. 사내 교육를 통해 전문성 강화하며 전문성을 높였고, 팀 내 의견 조율에 기여하였습니다.",2022-12-09 14:42:00,C,성과가 기대 수준 이하입니다. 즉시 개선 조치 필요. 차기 평가에서 명확한 개선 확인 필요.,1,완료
CR01126,EMP107,수시 평가,2021-08-24,2021-10-27,2021-10-29 09:13:00,S,분기 목표 108% 달성한 것이 주요 성과입니다. 특히 팀 전체 생산성 향상에 기여한 점이 의미 있었습니다.,2021-11-01 16:27:00,S,"목표를 134% 초과 달성하는 탁월한 성과를 보였습니다. 이해관계자들로부터 극찬했으며, 핵심 프로젝트 리더 역할 부여 검토.",0,완료
CR01127,EMP107,프로젝트 종료 평가,2021-09-15,2021-10-23,2021-10-26 09:28:00,S,이번 평가 기간의 핵심 성과는 중요 deliverable 6건 완료입니다. 또한 고객 만족도 점수 상승에 기여했습니다.,2021-11-03 10:54:00,A,팀 목표 달성에 기여하는 우수한 성과. 차기 프로젝트 핵심 역할 기대.,1,완료
