goal_id,employee_id,goal_type,goal_category,goal_description,target_period,set_date,target_completion_date,progress_percentage,status,final_achievement_rate,manager_id
GOAL03316,EMP097,KPI,협업 강화,크로스 팀 협업 프로젝트 5건 이상 참여,2022 Q2,2022-04-01,2022-06-30,70,부분 달성,,TL005
GOAL03317,EMP097,KPI,업무 성과,생산성 25% 향상,2022 Q2,2022-04-01,2022-06-30,83,완료,83.0,TL005
GOAL03318,EMP097,OKR,프로젝트 완수,프로젝트 목표 품질 기준 94% 달성,2022 Q2,2022-04-01,2022-06-30,81,완료,81.0,TL005
GOAL03319,EMP097,KPI,역량 개발,신규 기술 스택 학습 및 프로젝트 적용,2022 Q3,2022-07-06,2022-10-04,75,부분 달성,,TL005
GOAL03320,EMP097,MBO,프로세스 개선,반복 업무 자동화로 시간 26% 절감,2022 Q3,2022-07-06,2022-10-04,81,완료,81.0,TL005
GOAL03321,EMP097,MBO,업무 성과,매출 13% 향상,2022 Q3,2022-07-06,2022-10-04,72,부분 달성,,TL005
GOAL03322,EMP097,OKR,프로세스 개선,업무 프로세스 효율성 35% 개선,2022 Q3,2022-07-06,2022-10-04,96,완료,96.0,TL005
GOAL03323,EMP097,MBO,협업 강화,크로스 팀 협업 프로젝트 2건 이상 참여,2022 Q4,2022-10-05,2023-01-03,72,부분 달성,,TL005
GOAL03324,EMP097,MBO,혁신 과제,혁신 활동을 통한 비용 절감 또는 수익 창출,2022 Q4,2022-10-05,2023-01-03,97,완료,97.0,TL005
GOAL03325,EMP097,KPI,협업 강화,크로스 팀 협업 프로젝트 5건 이상 참여,2022 Q4,2022-10-05,2023-01-03,79,부분 달성,,TL005
GOAL03326,EMP097,OKR,혁신 과제,혁신 활동을 통한 비용 절감 또는 수익 창출,2023 Q1,2023-01-04,2023-04-04,100,완료,100.0,TL005
GOAL03327,EMP097,MBO,혁신 과제,신규 아이디어 제안 및 실행 1건,2023 Q1,2023-01-04,2023-04-04,99,완료,99.0,TL005
GOAL03328,EMP097,KPI,혁신 과제,혁신 활동을 통한 비용 절감 또는 수익 창출,2023 Q1,2023-01-04,2023-04-04,84,완료,84.0,TL005
GOAL03329,EMP097,KPI,업무 성과,고객 만족도 29% 향상,2023 Q2,2023-04-05,2023-07-04,100,완료,100.0,TL005
GOAL03330,EMP097,OKR,혁신 과제,혁신 활동을 통한 비용 절감 또는 수익 창출,2023 Q2,2023-04-05,2023-07-04,83,완료,83.0,TL005
GOAL03331,EMP097,KPI,역량 개발,AI/ML 역량 강화 교육 이수,2023 Q3,2023-07-04,2023-10-02,77,부분 달성,,TL005
GOAL03332,EMP097,KPI,혁신 과제,신규 아이디어 제안 및 실행 1건,2023 Q3,2023-07-04,2023-10-02,72,부분 달성,,TL005
GOAL03333,EMP097,OKR,역량 개발,신규 기술 스택 학습 및 프로젝트 적용,2023 Q4,2023-10-01,2023-12-30,92,완료,92.0,TL005
GOAL03334,EMP097,OKR,혁신 과제,혁신 활동을 통한 비용 절감 또는 수익 창출,2023 Q4,2023-10-01,2023-12-30,92,완료,92.0,TL005
GOAL03335,EMP097,MBO,역량 개발,AI/ML 역량 강화 교육 이수,2023 Q4,2023-10-01,2023-12-30,79,부분 달성,,TL005
GOAL03336,EMP097,KPI,업무 성과,핵심 업무 지표 목표치 101% 달성,2023 Q4,2023-10-01,2023-12-30,76,부분 달성,,TL005
GOAL03337,EMP097,MBO,혁신 과제,신규 아이디어 제안 및 실행 3건,2024 Q1,2024-01-04,2024-04-03,72,부분 달성,,TL005
GOAL03338,EMP097,KPI,혁신 과제,혁신 활동을 통한 비용 절감 또는 수익 창출,2024 Q1,2024-01-04,2024-04-03,100,완료,100.0,TL005
GOAL03339,EMP097,MBO,프로젝트 완수,구축 프로젝트 일정 내 완수,2024 Q1,2024-01-04,2024-04-03,88,완료,88.0,TL005
GOAL03340,EMP097,OKR,역량 개발,AI/ML 역량 강화 교육 이수,2024 Q2,2024-04-07,2024-07-06,87,완료,87.0,TL005
GOAL03341,EMP097,KPI,업무 성과,핵심 업무 지표 목표치 116% 달성,2024 Q2,2024-04-07,2024-07-06,74,부분 달성,,TL005
GOAL03342,EMP097,KPI,프로젝트 완수,개선 프로젝트 일정 내 완수,2024 Q3,2024-07-03,2024-10-01,89,완료,89.0,TL005
GOAL03343,EMP097,OKR,업무 성과,매출 29% 향상,2024 Q3,2024-07-03,2024-10-01,79,부분 달성,,TL005
GOAL03344,EMP097,OKR,프로젝트 완수,프로젝트 목표 품질 기준 90% 달성,2024 Q3,2024-07-03,2024-10-01,70,부분 달성,,TL005
GOAL03345,EMP097,MBO,협업 강화,지식 공유 세션 주도 및 팀 역량 향상 기여,2024 Q3,2024-07-03,2024-10-01,89,완료,89.0,TL005
GOAL03346,EMP097,OKR,업무 성과,핵심 업무 지표 목표치 103% 달성,2024 Q4,2024-10-04,2025-01-02,96,완료,96.0,TL005
GOAL03347,EMP097,OKR,프로세스 개선,반복 업무 자동화로 시간 37% 절감,2024 Q4,2024-10-04,2025-01-02,82,완료,82.0,TL005
GOAL03348,EMP097,OKR,협업 강화,크로스 팀 협업 프로젝트 4건 이상 참여,2024 Q4,2024-10-04,2025-01-02,92,완료,92.0,TL005
GOAL03349,EMP097,MBO,혁신 과제,혁신 활동을 통한 비용 절감 또는 수익 창출,2024 Q4,2024-10-04,2025-01-02,86,완료,86.0,TL005
GOAL03350,EMP100,MBO,업무 성과,고객 만족도 17% 향상,2023 Q4,2023-10-05,2024-01-03,71,부분 달성,,TL005
GOAL03351,EMP100,OKR,프로젝트 완수,구축 프로젝트 일정 내 완수,2023 Q4,2023-10-05,2024-01-03,98,완료,98.0,TL005
GOAL03352,EMP100,MBO,역량 개발,리더십 역량 강화 교육 이수,2023 Q4,2023-10-05,2024-01-03,83,완료,83.0,TL005
GOAL03353,EMP100,MBO,프로젝트 완수,개선 프로젝트 일정 내 완수,2024 Q1,2024-01-04,2024-04-03,78,부분 달성,,TL005
GOAL03354,EMP100,KPI,혁신 과제,혁신 활동을 통한 비용 절감 또는 수익 창출,2024 Q1,2024-01-04,2024-04-03,83,완료,83.0,TL005
GOAL03355,EMP100,OKR,업무 성과,핵심 업무 지표 목표치 109% 달성,2024 Q1,2024-01-04,2024-04-03,100,완료,100.0,TL005
GOAL03356,EMP100,KPI,프로젝트 완수,개선 프로젝트 일정 내 완수,2024 Q2,2024-04-07,2024-07-06,81,완료,81.0,TL005
GOAL03357,EMP100,MBO,역량 개발,신규 기술 스택 학습 및 프로젝트 적용,2024 Q2,2024-04-07,2024-07-06,72,부분 달성,,TL005
GOAL03358,EMP100,MBO,혁신 과제,혁신 활동을 통한 비용 절감 또는 수익 창출,2024 Q2,2024-04-07,2024-07-06,83,완료,83.0,TL005
GOAL03359,EMP100,KPI,역량 개발,신규 기술 스택 학습 및 프로젝트 적용,2024 Q2,2024-04-07,2024-07-06,73,부분 달성,,TL005
GOAL03360,EMP100,KPI,협업 강화,지식 공유 세션 주도 및 팀 역량 향상 기여,2024 Q3,2024-07-07,2024-10-05,73,부분 달성,,TL005
GOAL03361,EMP100,OKR,혁신 과제,혁신 활동을 통한 비용 절감 또는 수익 창출,2024 Q3,2024-07-07,2024-10-05,99,완료,99.0,TL005
GOAL03362,EMP100,OKR,프로젝트 완수,개발 프로젝트 일정 내 완수,2024 Q4,2024-10-03,2025-01-01,77,부분 달성,,TL005
GOAL03363,EMP100,KPI,역량 개발,신규 기술 스택 학습 및 프로젝트 적용,2024 Q4,2024-10-03,2025-01-01,71,부분 달성,,TL005
GOAL03364,EMP101,MBO,프로젝트 완수,프로젝트 목표 품질 기준 92% 달성,2022 Q1,2022-01-01,2022-04-01,78,부분 달성,,TL005
GOAL03365,EMP101,MBO,프로세스 개선,반복 업무 자동화로 시간 32% 절감,2022 Q1,2022-01-01,2022-04-01,74,부분 달성,,TL005
GOAL03366,EMP101,KPI,협업 강화,지식 공유 세션 주도 및 팀 역량 향상 기여,2022 Q2,2022-04-04,2022-07-03,100,완료,100.0,TL005
GOAL03367,EMP101,KPI,혁신 과제,혁신 활동을 통한 비용 절감 또는 수익 창출,2022 Q2,2022-04-04,2022-07-03,74,부분 달성,,TL005
GOAL03368,EMP101,MBO,역량 개발,신규 기술 스택 학습 및 프로젝트 적용,2022 Q2,2022-04-04,2022-07-03,96,완료,96.0,TL005
GOAL03369,EMP101,MBO,프로세스 개선,반복 업무 자동화로 시간 23% 절감,2022 Q2,2022-04-04,2022-07-03,73,부분 달성,,TL005
GOAL03370,EMP101,MBO,프로젝트 완수,프로젝트 목표 품질 기준 98% 달성,2022 Q3,2022-07-06,2022-10-04,97,완료,97.0,TL005
GOAL03371,EMP101,OKR,혁신 과제,혁신 활동을 통한 비용 절감 또는 수익 창출,2022 Q3,2022-07-06,2022-10-04,87,완료,87.0,TL005
GOAL03372,EMP101,MBO,역량 개발,신규 기술 스택 학습 및 프로젝트 적용,2022 Q3,2022-07-06,2022-10-04,83,완료,83.0,TL005
GOAL03373,EMP101,KPI,프로젝트 완수,개발 프로젝트 일정 내 완수,2022 Q4,2022-10-03,2023-01-01,83,완료,83.0,TL005
GOAL03374,EMP101,KPI,협업 강화,크로스 팀 협업 프로젝트 3건 이상 참여,2022 Q4,2022-10-03,2023-01-01,75,부분 달성,,TL005
GOAL03375,EMP101,OKR,업무 성과,핵심 업무 지표 목표치 102% 달성,2022 Q4,2022-10-03,2023-01-01,85,완료,85.0,TL005
GOAL03376,EMP101,KPI,혁신 과제,신규 아이디어 제안 및 실행 3건,2022 Q4,2022-10-03,2023-01-01,75,부분 달성,,TL005
GOAL03377,EMP101,OKR,업무 성과,품질 16% 향상,2023 Q1,2023-01-05,2023-04-05,91,완료,91.0,TL005
GOAL03378,EMP101,OKR,프로젝트 완수,구축 프로젝트 일정 내 완수,2023 Q1,2023-01-05,2023-04-05,79,부분 달성,,TL005
GOAL03379,EMP101,MBO,프로세스 개선,반복 업무 자동화로 시간 39% 절감,2023 Q1,2023-01-05,2023-04-05,83,완료,83.0,TL005
GOAL03380,EMP101,MBO,프로젝트 완수,프로젝트 목표 품질 기준 97% 달성,2023 Q2,2023-04-02,2023-07-01,87,완료,87.0,TL005
GOAL03381,EMP101,MBO,프로세스 개선,반복 업무 자동화로 시간 28% 절감,2023 Q2,2023-04-02,2023-07-01,99,완료,99.0,TL005
GOAL03382,EMP101,OKR,프로세스 개선,업무 프로세스 효율성 40% 개선,2023 Q3,2023-07-07,2023-10-05,97,완료,97.0,TL005
GOAL03383,EMP101,KPI,프로젝트 완수,구축 프로젝트 일정 내 완수,2023 Q3,2023-07-07,2023-10-05,73,부분 달성,,TL005
GOAL03384,EMP101,OKR,혁신 과제,신규 아이디어 제안 및 실행 3건,2023 Q3,2023-07-07,2023-10-05,85,완료,85.0,TL005
GOAL03385,EMP101,KPI,역량 개발,AI/ML 역량 강화 교육 이수,2023 Q3,2023-07-07,2023-10-05,75,부분 달성,,TL005
GOAL03386,EMP101,KPI,협업 강화,크로스 팀 협업 프로젝트 4건 이상 참여,2023 Q4,2023-10-01,2023-12-30,91,완료,91.0,TL005
GOAL03387,EMP101,KPI,프로젝트 완수,개발 프로젝트 일정 내 완수,2023 Q4,2023-10-01,2023-12-30,100,완료,100.0,TL005
GOAL03388,EMP101,OKR,협업 강화,지식 공유 세션 주도 및 팀 역량 향상 기여,2023 Q4,2023-10-01,2023-12-30,93,완료,93.0,TL005
GOAL03389,EMP101,KPI,프로세스 개선,업무 프로세스 효율성 38% 개선,2024 Q1,2024-01-05,2024-04-04,70,부분 달성,,TL005
GOAL03390,EMP101,MBO,프로세스 개선,업무 프로세스 효율성 18% 개선,2024 Q1,2024-01-05,2024-04-04,83,완료,83.0,TL005
GOAL03391,EMP101,MBO,업무 성과,품질 21% 향상,2024 Q1,2024-01-05,2024-04-04,96,완료,96.0,TL005
GOAL03392,EMP101,OKR,혁신 과제,신규 아이디어 제안 및 실행 3건,2024 Q1,2024-01-05,2024-04-04,71,부분 달성,,TL005
GOAL03393,EMP101,KPI,협업 강화,크로스 팀 협업 프로젝트 5건 이상 참여,2024 Q2,2024-04-06,2024-07-05,98,완료,98.0,TL005
GOAL03394,EMP101,MBO,프로젝트 완수,프로젝트 목표 품질 기준 97% 달성,2024 Q2,2024-04-06,2024-07-05,88,완료,88.0,TL005
GOAL03395,EMP101,MBO,혁신 과제,혁신 활동을 통한 비용 절감 또는 수익 창출,2024 Q3,2024-07-02,2024-09-30,97,완료,97.0,TL005
GOAL03396,EMP101,OKR,업무 성과,핵심 업무 지표 목표치 111% 달성,2024 Q3,2024-07-02,2024-09-30,83,완료,83.0,TL005
GOAL03397,EMP101,KPI,혁신 과제,혁신 활동을 통한 비용 절감 또는 수익 창출,2024 Q3,2024-07-02,2024-09-30,97,완료,97.0,TL005
GOAL03398,EMP101,KPI,역량 개발,신규 기술 스택 학습 및 프로젝트 적용,2024 Q4,2024-10-04,2025-01-02,72,부분 달성,,TL005
GOAL03399,EMP101,OKR,업무 성과,핵심 업무 지표 목표치 102% 달성,2024 Q4,2024-10-04,2025-01-02,91,완료,91.0,TL005
GOAL03400,EMP101,OKR,협업 강화,지식 공유 세션 주도 및 팀 역량 향상 기여,2024 Q4,2024-10-04,2025-01-02,79,부분 달성,,TL005
GOAL03401,EMP102,OKR,프로젝트 완수,구축 프로젝트 일정 내 완수,2022 Q1,2022-01-04,2022-04-04,89,완료,89.0,TL006
GOAL03402,EMP102,KPI,프로세스 개선,업무 프로세스 효율성 24% 개선,2022 Q1,2022-01-04,2022-04-04,70,부분 달성,,TL006
GOAL03403,EMP102,MBO,협업 강화,지식 공유 세션 주도 및 팀 역량 향상 기여,2022 Q1,2022-01-04,2022-04-04,89,완료,89.0,TL006
GOAL03404,EMP102,MBO,협업 강화,지식 공유 세션 주도 및 팀 역량 향상 기여,2022 Q2,2022-04-07,2022-07-06,77,부분 달성,,TL006
GOAL03405,EMP102,KPI,역량 개발,AI/ML 역량 강화 교육 이수,2022 Q2,2022-04-07,2022-07-06,71,부분 달성,,TL006
GOAL03406,EMP102,OKR,역량 개발,신규 기술 스택 학습 및 프로젝트 적용,2022 Q3,2022-07-07,2022-10-05,73,부분 달성,,TL006
GOAL03407,EMP102,KPI,업무 성과,핵심 업무 지표 목표치 119% 달성,2022 Q3,2022-07-07,2022-10-05,80,완료,80.0,TL006
GOAL03408,EMP102,MBO,프로세스 개선,반복 업무 자동화로 시간 36% 절감,2022 Q3,2022-07-07,2022-10-05,94,완료,94.0,TL006
GOAL03409,EMP102,OKR,협업 강화,크로스 팀 협업 프로젝트 2건 이상 참여,2022 Q3,2022-07-07,2022-10-05,99,완료,99.0,TL006
GOAL03410,EMP102,OKR,협업 강화,크로스 팀 협업 프로젝트 5건 이상 참여,2022 Q4,2022-10-05,2023-01-03,90,완료,90.0,TL006
GOAL03411,EMP102,KPI,프로젝트 완수,프로젝트 목표 품질 기준 97% 달성,2022 Q4,2022-10-05,2023-01-03,95,완료,95.0,TL006
GOAL03412,EMP102,KPI,협업 강화,지식 공유 세션 주도 및 팀 역량 향상 기여,2023 Q1,2023-01-03,2023-04-03,89,완료,89.0,TL006
GOAL03413,EMP102,MBO,역량 개발,리더십 역량 강화 교육 이수,2023 Q1,2023-01-03,2023-04-03,75,부분 달성,,TL006
GOAL03414,EMP102,MBO,혁신 과제,신규 아이디어 제안 및 실행 1건,2023 Q2,2023-04-02,2023-07-01,70,부분 달성,,TL006
GOAL03415,EMP102,KPI,역량 개발,신규 기술 스택 학습 및 프로젝트 적용,2023 Q2,2023-04-02,2023-07-01,98,완료,98.0,TL006
GOAL03416,EMP102,KPI,협업 강화,지식 공유 세션 주도 및 팀 역량 향상 기여,2023 Q2,2023-04-02,2023-07-01,72,부분 달성,,TL006
GOAL03417,EMP102,OKR,프로젝트 완수,개선 프로젝트 일정 내 완수,2023 Q3,2023-07-07,2023-10-05,98,완료,98.0,TL006
GOAL03418,EMP102,MBO,역량 개발,신규 기술 스택 학습 및 프로젝트 적용,2023 Q3,2023-07-07,2023-10-05,71,부분 달성,,TL006
GOAL03419,EMP102,KPI,프로세스 개선,업무 프로세스 효율성 30% 개선,2023 Q3,2023-07-07,2023-10-05,76,부분 달성,,TL006
GOAL03420,EMP102,OKR,프로젝트 완수,프로젝트 목표 품질 기준 93% 달성,2023 Q4,2023-10-05,2024-01-03,72,부분 달성,,TL006
GOAL03421,EMP102,MBO,혁신 과제,신규 아이디어 제안 및 실행 3건,2023 Q4,2023-10-05,2024-01-03,100,완료,100.0,TL006
GOAL03422,EMP102,MBO,역량 개발,데이터 분석 역량 강화 교육 이수,2024 Q1,2024-01-07,2024-04-06,79,부분 달성,,TL006
GOAL03423,EMP102,KPI,프로세스 개선,반복 업무 자동화로 시간 24% 절감,2024 Q1,2024-01-07,2024-04-06,82,완료,82.0,TL006
GOAL03424,EMP102,MBO,역량 개발,데이터 분석 역량 강화 교육 이수,2024 Q2,2024-04-05,2024-07-04,76,부분 달성,,TL006
GOAL03425,EMP102,OKR,프로젝트 완수,개선 프로젝트 일정 내 완수,2024 Q2,2024-04-05,2024-07-04,71,부분 달성,,TL006
GOAL03426,EMP102,MBO,혁신 과제,신규 아이디어 제안 및 실행 3건,2024 Q2,2024-04-05,2024-07-04,97,완료,97.0,TL006
GOAL03427,EMP102,MBO,프로세스 개선,업무 프로세스 효율성 20% 개선,2024 Q3,2024-07-04,2024-10-02,88,완료,88.0,TL006
GOAL03428,EMP102,KPI,프로젝트 완수,구축 프로젝트 일정 내 완수,2024 Q3,2024-07-04,2024-10-02,83,완료,83.0,TL006
GOAL03429,EMP102,KPI,업무 성과,매출 30% 향상,2024 Q3,2024-07-04,2024-10-02,83,완료,83.0,TL006
GOAL03430,EMP102,OKR,역량 개발,Python 역량 강화 교육 이수,2024 Q4,2024-10-03,2025-01-01,87,완료,87.0,TL006
GOAL03431,EMP102,KPI,프로젝트 완수,프로젝트 목표 품질 기준 93% 달성,2024 Q4,2024-10-03,2025-01-01,70,부분 달성,,TL006
GOAL03432,EMP102,KPI,프로젝트 완수,프로젝트 목표 품질 기준 91% 달성,2024 Q4,2024-10-03,2025-01-01,86,완료,86.0,TL006
GOAL03433,EMP103,KPI,프로세스 개선,반복 업무 자동화로 시간 28% 절감,2022 Q1,2022-01-03,2022-04-03,92,완료,92.0,TL006
GOAL03434,EMP103,OKR,업무 성과,핵심 업무 지표 목표치 115% 달성,2022 Q1,2022-01-03,2022-04-03,74,부분 달성,,TL006
GOAL03435,EMP103,OKR,프로세스 개선,업무 프로세스 효율성 23% 개선,2022 Q1,2022-01-03,2022-04-03,76,부분 달성,,TL006
GOAL03436,EMP103,OKR,업무 성과,핵심 업무 지표 목표치 98% 달성,2022 Q1,2022-01-03,2022-04-03,93,완료,93.0,TL006
GOAL03437,EMP103,KPI,혁신 과제,신규 아이디어 제안 및 실행 3건,2022 Q2,2022-04-07,2022-07-06,71,부분 달성,,TL006
GOAL03438,EMP103,OKR,프로젝트 완수,구축 프로젝트 일정 내 완수,2022 Q2,2022-04-07,2022-07-06,77,부분 달성,,TL006
GOAL03439,EMP103,OKR,역량 개발,신규 기술 스택 학습 및 프로젝트 적용,2022 Q2,2022-04-07,2022-07-06,87,완료,87.0,TL006
GOAL03440,EMP103,KPI,업무 성과,핵심 업무 지표 목표치 96% 달성,2022 Q3,2022-07-07,2022-10-05,79,부분 달성,,TL006
GOAL03441,EMP103,OKR,역량 개발,신규 기술 스택 학습 및 프로젝트 적용,2022 Q3,2022-07-07,2022-10-05,70,부분 달성,,TL006
GOAL03442,EMP103,MBO,혁신 과제,신규 아이디어 제안 및 실행 1건,2022 Q3,2022-07-07,2022-10-05,73,부분 달성,,TL006
GOAL03443,EMP103,KPI,프로젝트 완수,프로젝트 목표 품질 기준 92% 달성,2022 Q3,2022-07-07,2022-10-05,95,완료,95.0,TL006
GOAL03444,EMP103,OKR,프로세스 개선,반복 업무 자동화로 시간 34% 절감,2022 Q4,2022-10-01,2022-12-30,78,부분 달성,,TL006
GOAL03445,EMP103,KPI,프로세스 개선,반복 업무 자동화로 시간 45% 절감,2022 Q4,2022-10-01,2022-12-30,70,부분 달성,,TL006
GOAL03446,EMP103,KPI,프로세스 개선,반복 업무 자동화로 시간 29% 절감,2022 Q4,2022-10-01,2022-12-30,87,완료,87.0,TL006
GOAL03447,EMP103,MBO,프로세스 개선,업무 프로세스 효율성 37% 개선,2023 Q1,2023-01-07,2023-04-07,91,완료,91.0,TL006
GOAL03448,EMP103,MBO,프로세스 개선,업무 프로세스 효율성 17% 개선,2023 Q1,2023-01-07,2023-04-07,79,부분 달성,,TL006
GOAL03449,EMP103,OKR,프로젝트 완수,프로젝트 목표 품질 기준 98% 달성,2023 Q1,2023-01-07,2023-04-07,76,부분 달성,,TL006
GOAL03450,EMP103,OKR,혁신 과제,신규 아이디어 제안 및 실행 2건,2023 Q1,2023-01-07,2023-04-07,76,부분 달성,,TL006
GOAL03451,EMP103,KPI,역량 개발,신규 기술 스택 학습 및 프로젝트 적용,2023 Q2,2023-04-05,2023-07-04,82,완료,82.0,TL006
GOAL03452,EMP103,KPI,협업 강화,지식 공유 세션 주도 및 팀 역량 향상 기여,2023 Q2,2023-04-05,2023-07-04,87,완료,87.0,TL006
GOAL03453,EMP103,KPI,협업 강화,지식 공유 세션 주도 및 팀 역량 향상 기여,2023 Q3,2023-07-04,2023-10-02,94,완료,94.0,TL006
GOAL03454,EMP103,OKR,프로젝트 완수,개선 프로젝트 일정 내 완수,2023 Q3,2023-07-04,2023-10-02,82,완료,82.0,TL006
GOAL03455,EMP103,KPI,프로세스 개선,반복 업무 자동화로 시간 50% 절감,2023 Q4,2023-10-05,2024-01-03,83,완료,83.0,TL006
GOAL03456,EMP103,MBO,프로세스 개선,반복 업무 자동화로 시간 32% 절감,2023 Q4,2023-10-05,2024-01-03,76,부분 달성,,TL006
GOAL03457,EMP103,MBO,프로세스 개선,업무 프로세스 효율성 21% 개선,2023 Q4,2023-10-05,2024-01-03,87,완료,87.0,TL006
GOAL03458,EMP103,OKR,협업 강화,크로스 팀 협업 프로젝트 4건 이상 참여,2024 Q1,2024-01-07,2024-04-06,90,완료,90.0,TL006
GOAL03459,EMP103,MBO,프로젝트 완수,구축 프로젝트 일정 내 완수,2024 Q1,2024-01-07,2024-04-06,93,완료,93.0,TL006
GOAL03460,EMP103,KPI,협업 강화,크로스 팀 협업 프로젝트 4건 이상 참여,2024 Q1,2024-01-07,2024-04-06,99,완료,99.0,TL006
GOAL03461,EMP103,KPI,프로젝트 완수,프로젝트 목표 품질 기준 99% 달성,2024 Q2,2024-04-04,2024-07-03,73,부분 달성,,TL006
GOAL03462,EMP103,MBO,프로세스 개선,업무 프로세스 효율성 18% 개선,2024 Q2,2024-04-04,2024-07-03,70,부분 달성,,TL006
GOAL03463,EMP103,MBO,혁신 과제,혁신 활동을 통한 비용 절감 또는 수익 창출,2024 Q2,2024-04-04,2024-07-03,100,완료,100.0,TL006
GOAL03464,EMP103,KPI,프로젝트 완수,개선 프로젝트 일정 내 완수,2024 Q2,2024-04-04,2024-07-03,92,완료,92.0,TL006
GOAL03465,EMP103,KPI,역량 개발,데이터 분석 역량 강화 교육 이수,2024 Q3,2024-07-06,2024-10-04,85,완료,85.0,TL006
GOAL03466,EMP103,OKR,업무 성과,생산성 16% 향상,2024 Q3,2024-07-06,2024-10-04,79,부분 달성,,TL006
GOAL03467,EMP103,MBO,협업 강화,지식 공유 세션 주도 및 팀 역량 향상 기여,2024 Q3,2024-07-06,2024-10-04,73,부분 달성,,TL006
GOAL03468,EMP103,MBO,협업 강화,크로스 팀 협업 프로젝트 5건 이상 참여,2024 Q4,2024-10-07,2025-01-05,84,완료,84.0,TL006
GOAL03469,EMP103,KPI,프로젝트 완수,프로젝트 목표 품질 기준 90% 달성,2024 Q4,2024-10-07,2025-01-05,74,부분 달성,,TL006
GOAL03470,EMP104,MBO,협업 강화,크로스 팀 협업 프로젝트 4건 이상 참여,2023 Q2,2023-04-05,2023-07-04,80,완료,80.0,TL006
GOAL03471,EMP104,KPI,역량 개발,AI/ML 역량 강화 교육 이수,2023 Q2,2023-04-05,2023-07-04,78,부분 달성,,TL006
